GPS,Latitude,Longitude,Speed,RPM,Date,Time
GPS1,48.783226,11.476572,0.360111,3315,14-4-2023,11:46:1
GPS2,48.783203,11.476561,0.823111,3315,14-4-2023,11:46:5
GPS3,48.783226,11.476581,0.010289,735,14-4-2023,11:46:2
GPS2,48.783206,11.476564,0.113178,735,14-4-2023,11:46:6
GPS1,48.783226,11.476572,0.154333,735,14-4-2023,11:46:2
GPS3,48.783226,11.476581,0.010289,735,14-4-2023,11:46:2
GPS2,48.783206,11.476564,0.113178,735,14-4-2023,11:46:6
GPS1,48.783226,11.476572,0.154333,735,14-4-2023,11:46:2
GPS3,48.783226,11.476581,0.005144,0,14-4-2023,11:46:3
GPS2,48.783206,11.476565,0.010289,0,14-4-2023,11:46:7
GPS1,48.783226,11.476577,0.133756,0,14-4-2023,11:46:3
GPS3,48.783226,11.476581,0.005144,0,14-4-2023,11:46:3
GPS2,48.783206,11.476565,0.010289,0,14-4-2023,11:46:7
GPS1,48.783226,11.476577,0.133756,0,14-4-2023,11:46:3
GPS2,48.783210,11.476564,0.020578,0,14-4-2023,11:46:8
GPS3,48.783226,11.476581,0.000000,0,14-4-2023,11:46:4
GPS1,48.783226,11.476581,0.066878,0,14-4-2023,11:46:4
GPS2,48.783210,11.476564,0.020578,0,14-4-2023,11:46:8
GPS3,48.783226,11.476581,0.000000,0,14-4-2023,11:46:4
GPS1,48.783226,11.476581,0.066878,0,14-4-2023,11:46:4
GPS3,48.783226,11.476581,0.000000,0,14-4-2023,11:46:4
GPS2,48.783210,11.476563,0.010289,0,14-4-2023,11:46:9
GPS3,48.783226,11.476581,0.005144,0,14-4-2023,11:46:5
GPS1,48.783226,11.476585,0.020578,0,14-4-2023,11:46:5
GPS2,48.783210,11.476563,0.010289,0,14-4-2023,11:46:9
GPS3,48.783226,11.476581,0.005144,0,14-4-2023,11:46:5
GPS1,48.783226,11.476585,0.020578,0,14-4-2023,11:46:5
GPS2,48.783214,11.476563,0.000000,0,14-4-2023,11:46:10
GPS3,48.783226,11.476582,0.000000,0,14-4-2023,11:46:6
GPS1,48.783226,11.476588,0.025722,0,14-4-2023,11:46:6
